,domain,url,urlType,R_full_text_Flesch_reading_ease,R_full_text_Flesch_kincaid_grade,R_full_text_smog,R_full_text_gunning_fog,R_full_text_words_per_sentence,R_full_text_capitalized_words,R_full_text_lexicon,R_full_text_urls_counts,R_full_text_long_words,R_full_text_syllables,R_full_text_stop_words,R_full_text_sentences,R_full_text_linsear_write,R_full_text_automated_readability,R_full_text_characters_total,R_full_text_coleman_liax,R_full_text_difficult_words,R_full_text_words_total
4911,nytimes.com,https://www.nytimes.com/2002/05/05/sports/horse-racing-notebook-baffert-s-horse-shuffle-draws-some-criticism.html,Reliable,68.88,12.7,12,16.85708958,10.89473684,144,482,0,373,914,28.82447665,57,11.16666667,16.4,3648,17.86,163,621
4912,nytimes.com,https://www.nytimes.com/2002/05/05/magazine/what-doctors-don-t-know-almost-everything.html,Reliable,50.74,21.6,19.7,17.60515342,12.09756098,161,1556,0,1194,3361,9.022177419,164,26.66666667,25.7,12607,21.94,534,1984
4913,nytimes.com,https://www.nytimes.com/2002/05/05/business/harry-potter-and-the-quest-for-the-unfinished-volume.html,Reliable,68.42,12.6,12.3,16.69549293,11.3452381,181,766,0,541,1426,18.78279119,84,5.3,15.3,5641,16.75,242,953
4914,nytimes.com,https://www.nytimes.com/2002/05/05/world/risking-limbs-for-height-and-success-in-china.html,Reliable,77.52,13.2,13.5,15.44094174,10.71232877,72,621,0,429,1111,22.89002558,73,13.8,18.2,4622,17.98,179,782
4915,nytimes.com,https://www.nytimes.com/2002/07/25/nyregion/a-19-year-old-fbi-videotape-keeps-pulling-sharpton-back-to-the-past.html,Reliable,59.34,11.1,11.5,17.09692218,11.95833333,158,480,0,349,916,31.18466899,48,15.75,14.5,3629,17.21,148,574
4916,nytimes.com,https://www.nytimes.com/2002/07/25/us/house-votes-with-lone-dissent-from-condit-to-expel-traficant-from-ranks.html,Reliable,59.82,13.5,13.3,16.85913124,11.48,187,706,0,539,1381,20.78977933,75,12,16.8,5454,18.96,221,861
4917,nytimes.com,https://www.nytimes.com/2002/07/25/sports/hockey-sabres-termed-stable-after-arrest-of-owners.html,Reliable,78.33,11.9,12.4,15.15434174,9.916666667,80,286,0,207,502,50.14005602,36,12.8,15.5,2076,16.64,82,357
4918,nytimes.com,https://www.nytimes.com/2002/07/25/arts/dave-carter-49-folk-singer-and-songwriter.html,Reliable,56.8,11.5,11.4,19.1025729,14.45454545,48,131,0,91,248,112.5786164,11,6.75,14,970,16.34,45,159
4919,nytimes.com,https://www.nytimes.com/2002/07/26/us/member-of-sex-abuse-panel-upsets-some.html,Reliable,59.34,11.3,12.3,19.07711519,11.95348837,133,435,0,328,832,34.82490272,43,8,14.6,3274,17.55,158,514
4920,nytimes.com,https://www.nytimes.com/2002/07/26/world/in-palestinian-children-signs-of-increasing-malnutrition.html,Reliable,49.21,15.5,15.4,17.81955485,13.60294118,178,763,0,597,1550,19.35135135,68,11.5,20.3,6049,21.06,240,925
4921,nytimes.com,https://www.nytimes.com/2002/07/26/nyregion/cuomo-submits-signatures-to-qualify-for-primary-ballot.html,Reliable,48.44,13.8,14,19.68315565,14.35714286,36,164,0,119,332,89.05472637,14,7.875,16.5,1249,18.09,60,201
4922,nytimes.com,https://www.nytimes.com/2002/07/27/nyregion/landlord-of-missing-manhattan-couple-to-be-paroled-in-month.html,Reliable,51.63,13.2,13.6,20.27676768,19.55555556,37,147,0,106,276,101.7045455,9,13.6,16.9,1108,18.15,46,176
4923,nytimes.com,https://www.nytimes.com/2002/07/27/opinion/l-a-cow-s-life-many-moos-and-moods-192414.html,Reliable,60.59,13.1,13.7,17.47734977,10.72727273,18,91,0,60,186,151.6949153,11,12.33333333,15.7,699,17.73,33,118
4924,nytimes.com,https://www.nytimes.com/2002/07/27/world/religious-riots-loom-over-indian-politics.html,Reliable,60.26,13.6,13.8,15.36270799,11.04864865,361,1652,0,1253,3218,8.757338552,185,19.25,17.5,12440,18.04,457,2044
4925,nytimes.com,https://www.nytimes.com/2002/07/28/classified/paid-notice-deaths-spinner-paula.html,Reliable,75.09,11.9,10.9,18.09190207,13.11111111,51,90,0,68,168,151.6949153,9,7.571428571,14,659,15.47,32,118
4926,nytimes.com,https://www.nytimes.com/2002/07/28/nyregion/theater-reviews-in-revival-of-blithe-spirit-wit-and-elegance-are-intact.html,Reliable,69.55,17.3,15.4,18.17979798,10.22727273,43,166,0,127,341,79.55555556,22,13.2,20.7,1323,19.96,68,225
4927,nytimes.com,https://www.nytimes.com/2002/07/28/magazine/the-way-we-live-now-7-28-02-on-language-blog.html,Reliable,78.13,13.9,13.7,17.26665795,10.10909091,108,421,0,301,776,32.1942446,55,17,18.9,3144,17.52,156,556
4928,nytimes.com,https://www.nytimes.com/2002/07/28/magazine/dysfunction-for-dollars.html,Reliable,86.52,13.8,12.6,12.44285086,10.17961165,286,1545,0,1081,2694,8.536003815,206,57,18.8,11131,15.84,334,2097
4929,nytimes.com,https://www.nytimes.com/2002/07/28/us/pete-seibert-soldier-skier-who-built-vail-is-dead-at-77.html,Reliable,77.25,12,12.3,15.49828398,10.98275862,155,520,0,366,919,28.10047096,58,7.714285714,15.1,3718,15.95,145,637
4930,nytimes.com,https://www.nytimes.com/2002/07/28/nyregion/opinion-surfing-my-way-back-to-my-past.html,Reliable,75.3,12.6,11.8,17.18583979,12.9,32,303,0,210,544,46.25322997,30,11.4,16.3,2206,16.24,97,387
4931,nytimes.com,https://www.nytimes.com/2002/07/29/us/money-scandal-in-florida-diocese-adds-to-church-woes.html,Reliable,47.56,15,14.3,19.72518466,15.2244898,157,627,0,491,1242,23.99463807,49,8.714285714,19.1,4903,20.01,217,746
4932,nytimes.com,https://www.nytimes.com/2002/07/29/us/wife-killings-at-fort-reflect-growing-problem-in-military.html,Reliable,66.7,14.8,14.9,17.05590476,13.03773585,139,570,0,422,1062,25.90448625,53,20.33333333,18.9,4285,18.56,170,691
4933,nytimes.com,https://www.nytimes.com/2002/07/29/world/us-exploring-baghdad-strike-as-iraq-option.html,Reliable,49.26,16.5,16,19.10370999,13.54929577,174,803,0,612,1651,18.60706861,71,20,19.3,6243,20.13,281,962
4934,nytimes.com,https://www.nytimes.com/2002/07/29/us/side-effect-of-welfare-law-the-no-parent-family.html,Reliable,56.71,18.5,15.7,17.08471481,14.54794521,132,859,0,654,1694,16.85499058,73,21.66666667,22.8,6589,19.5,246,1062
4935,nytimes.com,https://www.nytimes.com/2002/07/30/arts/israeli-palestinian-battles-intrude-on-sesame-street.html,Reliable,60.22,17.5,15.9,17.52857384,11.0875,161,699,0,554,1433,20.18038331,80,14,21.3,5566,20.77,246,887
4936,nytimes.com,https://www.nytimes.com/2002/07/30/sports/college-football-olympian-sues-to-play-football-and-keep-his-endorsements.html,Reliable,77.47,12.2,12.2,15.52917703,10.75925926,122,476,0,346,832,30.80895009,54,8.833333333,18.1,3514,17.58,134,581
4937,nytimes.com,https://www.nytimes.com/2002/07/30/science/race-is-seen-as-real-guide-to-track-roots-of-disease.html,Reliable,39.96,16.2,16.3,19.51826864,14.37837838,160,883,0,690,1865,16.82330827,74,24.33333333,19.8,7023,20.82,313,1064
4938,nytimes.com,https://www.nytimes.com/2002/07/30/health/after-treatment-for-mental-illness-fight-for-insurance-often-follows.html,Reliable,41.91,17.8,17.6,17.38878255,12.4556962,114,801,0,612,1730,18.19105691,79,16.8,20.4,6391,21.12,256,984
4939,nytimes.com,https://www.nytimes.com/2002/07/30/nyregion/these-colors-don-t-run-but-they-droop-bodegas-their-awnings-are-both-looking.html,Reliable,66.29,14.4,14.6,16.84522241,13.44155844,183,832,0,623,1591,17.29468599,77,11.66666667,18.3,6255,18.33,245,1035
4940,nytimes.com,https://www.nytimes.com/2002/07/30/sports/pro-basketball-nba-will-use-replay-to-review-buzzer-shots.html,Reliable,67.55,14.5,14.9,17.20786885,12.2,52,205,0,143,368,73.36065574,20,18.75,18.7,1473,17.24,63,244
4941,nytimes.com,https://www.nytimes.com/2002/07/30/business/berkshire-to-buy-a-gas-pipeline-from-dynegy.html,Reliable,49.17,16.1,16.5,22.12121212,13.63636364,38,125,0,96,256,119.3333333,11,14.8,20.1,966,19.55,55,150
4942,nytimes.com,https://www.nytimes.com/2002/07/31/nyregion/upstate-yesterday-s-retreats-where-summer-just-isn-t-what-it-used-to-be.html,Reliable,68.63,14.5,13.2,17.48075781,11.14117647,181,726,0,549,1389,18.90179514,85,12.8,19.6,5636,19.32,261,947
4943,nytimes.com,https://www.nytimes.com/2002/07/31/nyregion/a-morning-jolt-of-bruce-with-juice.html,Reliable,86.2,10.8,10.6,14.10764791,10.5,117,536,0,351,906,25.82972583,66,12.6,14.6,3798,14.9,137,693
4944,nytimes.com,https://www.nytimes.com/2002/07/31/us/washington-mayor-off-ballot-promises-a-write-in-campaign.html,Reliable,67.14,14.2,14.6,20.10459109,12.60465116,73,437,0,335,835,33.02583026,43,22.66666667,19.2,3361,19.61,177,542
4945,nytimes.com,https://www.nytimes.com/2002/08/01/world/experts-warn-of-high-risk-for-american-invasion-of-iraq.html,Reliable,48.78,14.1,14.7,19.84317172,14.02631579,145,455,0,354,927,33.58348968,38,26,17.4,3480,19.37,163,533
4946,nytimes.com,https://www.nytimes.com/2002/08/01/technology/in-an-ancient-game-computing-s-future.html,Reliable,68.8,14.1,14.3,14.35963833,10.97058824,176,910,0,619,1711,15.99642538,102,18.75,17.5,6754,17.4,223,1119
4947,nytimes.com,https://www.nytimes.com/2002/08/02/opinion/dubya-s-double-dip.html,Reliable,70.28,14.4,14.3,17.83399102,9.511627907,48,332,0,248,629,43.76528117,43,68,18.6,2499,18.62,123,409
4948,nytimes.com,https://www.nytimes.com/2002/08/02/us/2-girls-are-found-alive-12-hours-after-kidnapping.html,Reliable,74.72,12.6,12.6,15.35822368,13.47368421,155,619,0,424,1093,23.30729167,57,31.5,15.8,4426,15.77,153,768
4949,nytimes.com,https://www.nytimes.com/2002/08/02/sports/pro-football-giants-try-to-put-fight-at-team-dinner-behind-them.html,Reliable,78.1,11.2,9.9,16.0101945,10.14285714,47,170,0,127,307,84.03755869,21,8.833333333,14.4,1229,16,53,213
4950,nytimes.com,https://www.nytimes.com/2002/08/03/books/master-storyteller-or-master-deceiver.html,Reliable,76.08,12.5,12.6,15.41848216,12.13043478,266,873,0,555,1567,16.03942652,92,15,15.8,6294,15.83,239,1116
4951,nytimes.com,https://www.nytimes.com/2002/08/03/world/no-headline-229067.html,Reliable,66.54,21.4,18,19.60323232,13.2,45,161,0,124,297,90.4040404,15,30.5,28.2,1193,18.47,61,198
4952,nytimes.com,https://www.nytimes.com/2002/08/03/world/gerhard-wessel-88-german-espionage-chief.html,Reliable,51.8,15.2,15.5,17.85851104,11.04545455,133,404,0,309,819,36.83127572,44,16.5,18.8,3108,19.72,139,486
4953,nytimes.com,https://www.nytimes.com/2002/08/03/world/mexico-drops-planned-airport-after-protests-from-peasants.html,Reliable,50.63,14.3,15,18.87063232,12.2,78,354,0,269,723,41.92037471,35,37.5,18.5,2790,20.47,128,427
4954,nytimes.com,https://www.nytimes.com/2002/08/04/business/private-sector-keeper-of-the-blue-suede-shoes.html,Reliable,68.28,12.3,12,15.78428725,11.48611111,183,651,0,462,1222,21.64449819,72,10.83333333,15,4817,16.7,190,827
4955,nytimes.com,https://www.nytimes.com/2002/08/04/realestate/streetscapes-40th-street-between-fifth-avenue-avenue-americas-across-bryant-park.html,Reliable,73.82,15.6,14.7,17.56823936,14.36363636,196,634,0,441,1137,22.65822785,55,16.5,20.7,4667,17.82,194,790
4956,nytimes.com,https://www.nytimes.com/2002/08/04/nyregion/lightning-victim-atop-building-is-identified.html,Reliable,69.34,12.9,13.2,15.98869387,10.43902439,94,351,0,256,641,41.82242991,41,10.16666667,16.9,2554,16.94,105,428
4957,nytimes.com,https://www.nytimes.com/2002/08/04/nyregion/neighborhood-report-new-york-up-close-rock-alternatives-music-scene-migrates.html,Reliable,68.57,16.6,14.3,18.3847619,11.2,37,140,0,100,249,106.547619,15,19.66666667,21.6,1017,17.58,50,168
4958,nytimes.com,https://www.nytimes.com/2002/08/04/books/c-correction-186627.html,Reliable,49.06,22.2,17.1,17.92424242,13.75,56,133,0,105,273,108.4848485,12,34.5,26.3,1033,20.08,43,165
4959,nytimes.com,https://www.nytimes.com/2002/08/04/nyregion/in-person-a-story-of-pain-and-endurance.html,Reliable,78.09,12,11.9,13.71405264,10.15714286,88,557,0,367,986,25.17580872,70,12.2,14.4,3896,14.73,136,711
4960,nytimes.com,https://www.nytimes.com/2002/08/04/nyregion/lost-voices-of-firefighters-some-on-the-78th-floor.html,Reliable,68.4,13.7,13.3,14.2564132,11.36190476,181,970,0,675,1732,15.00419111,105,31.5,17.6,7006,16.59,230,1193
4961,nytimes.com,https://www.nytimes.com/2002/08/04/weekinreview/the-world-taboo-surfing-click-here-for-iran.html,Reliable,69.24,17.5,16.1,17.14579127,10.54,80,415,0,330,811,33.9658444,50,22.66666667,21.4,3181,19.03,144,527
4962,nytimes.com,https://www.nytimes.com/2002/08/04/style/it-s-never-too-late-to-be-a-virgin.html,Reliable,69.75,19.5,17.6,15.91882218,10.03883495,143,811,0,570,1567,17.31141199,103,16,24.7,6066,18.4,256,1034
4963,nytimes.com,https://www.nytimes.com/2002/08/05/us/psychiatrist-says-he-was-surprised-by-furor-over-his-role-on-abuse-panel.html,Reliable,50.35,15.3,14.8,18.22972758,12.48101266,134,797,0,605,1646,18.15415822,79,11.83333333,18.1,6265,19.83,277,986
4964,nytimes.com,https://www.nytimes.com/2002/08/05/opinion/tulia-s-shattered-lives.html,Reliable,78.73,11.8,12.1,16.58495136,9.52173913,30,174,0,127,316,81.73515982,23,21,15.6,1271,16.53,59,219
4965,nytimes.com,https://www.nytimes.com/2002/08/05/us/no-one-shot-the-sheriff-but-someone-cut-the-mayor-a-goat-got-it.html,Reliable,77.57,10.3,11.2,14.97211555,10.66037736,125,463,0,307,810,31.68141593,53,11.8,13.5,3218,14.61,123,565
4966,nytimes.com,https://www.nytimes.com/2002/08/05/us/swarms-of-dying-mayflies-bring-good-news.html,Reliable,76.82,10.8,12,15.65387205,11.40740741,100,506,0,366,881,29.05844156,54,14,15.7,3676,16.82,140,616
4967,nytimes.com,https://www.nytimes.com/2002/08/06/nyregion/cuomo-urges-repeal-of-rockefeller-drug-laws-and-offers-new-sentencing-plan.html,Reliable,58.61,12.1,12.7,18.72800289,12.67346939,112,516,0,373,981,28.82447665,49,11,15.7,3891,18.15,181,621
4968,nytimes.com,https://www.nytimes.com/2002/08/06/science/deadly-or-dull-uproar-over-a-microbe.html,Reliable,49.55,15.2,14.1,17.55304588,13.26136364,227,976,0,731,2008,15.33847472,88,23,17.7,7578,19.72,299,1167
4969,nytimes.com,https://www.nytimes.com/2002/08/06/world/archer-martin-nobel-laureate-in-chemistry-dies-at-92.html,Reliable,51.3,15.5,15,21.77389937,19.875,25,134,0,103,254,112.5786164,8,13.4,20.1,1013,19.09,47,159
4970,nytimes.com,https://www.nytimes.com/2002/08/06/world/gunmen-kill-6-at-a-christian-school-in-pakistan.html,Reliable,69.2,13.4,12.3,15.44536674,10.57746479,105,603,0,478,1121,23.83488682,71,8,18.1,4661,19.14,173,751
4971,nytimes.com,https://www.nytimes.com/2002/08/07/world/rome-journal-the-trevi-fountain-was-his-gold-mine.html,Reliable,68.21,14,13.6,16.5144011,11.55102041,71,459,0,314,860,31.6254417,49,16,16.8,3346,16.94,140,566
4972,nytimes.com,https://www.nytimes.com/2002/08/07/books/moral-choices-in-a-thriller-spanning-1500-years.html,Reliable,79.15,12.6,12.4,14.863107,9.1125,164,559,0,391,1040,24.55418381,80,8.571428571,15.4,4134,16.52,168,729
4973,nytimes.com,https://www.nytimes.com/2002/08/07/opinion/zimbabwe-s-man-made-famine.html,Reliable,60.5,13.8,15.3,18.88472118,10.81395349,75,393,0,304,763,38.49462366,43,18.5,18.9,3034,19.95,146,465
4974,nytimes.com,https://www.nytimes.com/2002/08/07/dining/a-prime-kettle-of-fish.html,Reliable,75.07,14.3,13,14.78861774,13.12631579,297,1920,0,1345,3472,7.177225341,190,16,18.9,14212,17,470,2494
4975,nytimes.com,https://www.nytimes.com/2002/08/08/world/deal-on-israeli-withdrawal-collapses-after-early-hope.html,Reliable,60.14,15.8,14.9,17.33233831,11.16666667,162,544,0,414,1061,26.71641791,60,33.5,20,4230,20.01,182,670
4976,nytimes.com,https://www.nytimes.com/2002/08/08/us/gun-in-lawmaker-s-hands-claims-one-victim-a-door.html,Reliable,77.09,9.1,9.6,15.68791209,11.14285714,38,130,0,86,223,114.7435897,14,6.375,12.2,908,14.37,36,156
4977,nytimes.com,https://www.nytimes.com/2002/08/08/world/in-scenic-norway-a-death-scene-of-addiction.html,Reliable,65.1,14.5,14.8,18.0942612,14.61702128,79,565,0,407,1042,26.05531295,47,57,19.6,4204,18.4,176,687
4978,nytimes.com,https://www.nytimes.com/2002/08/08/world/hitler-it-seems-loved-money-and-died-rich.html,Reliable,65.04,13.2,13.6,17.99456161,14.67346939,150,575,0,419,1104,24.89568846,49,13,17,4349,18.04,182,719
4979,nytimes.com,https://www.nytimes.com/2002/08/08/business/imf-agrees-to-loan-of-30-billion-for-brazil.html,Reliable,44.93,15.9,15.7,20.86921232,17.82051282,113,587,0,451,1161,25.75539568,39,35.5,20,4545,19.84,204,695
4980,nytimes.com,https://www.nytimes.com/2002/08/08/nyregion/daphne-hellman-harpist-with-eclectic-taste-dies-at-86.html,Reliable,72.25,12.2,11.6,17.37938052,15.90243902,178,513,0,336,882,27.45398773,41,19.66666667,16.3,3628,15.26,147,652
4981,nytimes.com,https://www.nytimes.com/2002/08/08/world/explosions-rattle-colombian-capital-during-inaugural.html,Reliable,56.93,13.9,14.1,19.72843737,14.33333333,120,669,0,510,1287,21.90942472,57,16.75,18.6,5137,19.14,245,817
4982,nytimes.com,https://www.nytimes.com/2002/08/08/business/for-worldcom-acquisitions-were-behind-its-rise-and-fall.html,Reliable,48.07,17.3,16,16.51524772,14.72727273,224,1831,0,1413,3756,7.892416226,154,23.33333333,20.7,14417,20.3,489,2268
4983,nytimes.com,https://www.nytimes.com/2002/08/09/us/wounded-party-ponders-should-it-be-gore-in-2004.html,Reliable,56.84,13.2,13.4,17.7088632,14.41666667,158,564,0,391,1112,25.86705202,48,7.125,16,4315,18.32,172,692
4984,nytimes.com,https://www.nytimes.com/2002/08/10/world/us-ties-military-aid-to-peacekeepers-immunity.html,Reliable,40.64,15.9,16.1,19.58257096,13.70731707,109,478,0,382,1008,31.85053381,41,20.5,19.8,3832,21.52,170,562
4985,nytimes.com,https://www.nytimes.com/2002/08/10/nyregion/pirro-criticized-for-handling-of-youth-s-death-at-party.html,Reliable,64.99,9.6,10.6,17.02096436,14.72222222,120,441,0,317,795,33.77358491,36,11.8,13,3243,15.98,121,530
4986,nytimes.com,https://www.nytimes.com/2002/08/10/arts/go-ahead-gossip-may-be-virtuous.html,Reliable,58.04,14.2,13.5,18.41296511,13.23214286,89,586,0,429,1193,24.15654521,56,17,17.1,4489,18.44,206,741
4987,nytimes.com,https://www.nytimes.com/2002/08/11/business/heartfelt-advice-hefty-fees.html,Reliable,64.85,13.3,13.5,16.56925439,14.85915493,421,1708,0,1206,3262,8.483412322,142,22.33333333,17.3,12936,18.21,455,2110
4988,nytimes.com,https://www.nytimes.com/2002/08/11/style/an-evening-out-with-ann-coulter-boldly-into-a-nest-of-liberals.html,Reliable,79,11.9,12,15.00012247,9.260869565,103,322,0,224,603,42.01877934,46,22,14.1,2367,15.65,99,426
4989,nytimes.com,https://www.nytimes.com/2002/08/11/realestate/if-you-re-thinking-living-fifth-avenue-culture-convenience-central-park.html,Reliable,72.22,14,12.2,16.42618571,15.93506494,378,913,0,671,1693,14.58842706,77,6.222222222,17.8,6917,17.75,247,1227
4990,nytimes.com,https://www.nytimes.com/2002/08/11/nyregion/in-business-from-britain-with-finesse.html,Reliable,96.65,7.7,8.8,12.35362628,8.532467532,120,499,0,316,801,27.24505327,77,12,11.7,3482,13.44,114,657
4991,nytimes.com,https://www.nytimes.com/2002/08/11/us/ousted-members-say-jehovah-s-witnesses-policy-on-abuse-hides-offenses.html,Reliable,58.31,16,15.8,17.18974359,12.97435897,148,824,0,632,1648,17.68774704,78,14.8,19.6,6297,19.09,253,1012
4992,nytimes.com,https://www.nytimes.com/2002/08/11/magazine/obstruction-of-judges.html,Reliable,44.8,18.6,17.9,19.14962186,17.94736842,392,1689,0,1372,3480,8.748778104,114,18.5,23.1,13508,21.64,510,2046
4993,nytimes.com,https://www.nytimes.com/2002/08/11/nyregion/the-fresh-air-fund-brothers-in-summer-enjoying-bare-feet.html,Reliable,86.38,8.6,9.3,12.56210853,10.32,101,396,0,256,651,34.68992248,50,11.2,13,2769,14.26,83,516
4994,nytimes.com,https://www.nytimes.com/2002/08/12/opinion/justice-goes-into-hiding.html,Reliable,58.69,13.3,14.2,19.31513228,12.6,85,314,0,229,612,47.35449735,30,11.28571429,17.1,2363,18.38,116,378
4995,nytimes.com,https://www.nytimes.com/2002/08/13/health/seasonal-depression-can-accompany-summer-sun.html,Reliable,59.3,16,15.7,17.96959064,12,72,556,0,406,1117,26.16959064,57,35.5,20,4279,19.67,191,684
4996,nytimes.com,https://www.nytimes.com/2002/08/13/world/handful-of-corporate-raiders-transform-russia-s-economy.html,Reliable,56.49,13.8,13.5,18.85916002,14.76811594,182,830,0,623,1630,17.56624141,69,11.83333333,16.8,6358,18.49,279,1019
4997,nytimes.com,https://www.nytimes.com/2002/08/13/health/most-deadly-of-the-natural-disasters-the-heat-wave.html,Reliable,65.93,14.2,14,17.09867251,13.79710145,127,772,0,538,1440,18.80252101,69,18.5,17.5,5697,17.58,228,952
4998,nytimes.com,https://www.nytimes.com/2002/08/14/opinion/where-freedom-reigns.html,Reliable,47.49,23.9,20.1,22.11764706,15.29411765,44,208,0,181,450,68.84615385,17,38,28.6,1683,21.82,91,260
4999,nytimes.com,https://www.nytimes.com/2002/08/14/dining/the-secret-behind-a-burger-cult.html,Reliable,84.11,14.4,13.3,15.66904599,12.55714286,156,622,0,452,1164,20.36405006,70,11.8,18.4,4700,17.75,190,879
